id,time_step,position_x,position_y,lane_number,speed,acceleration
5209772528,12.0,106.82410114357532,-2.00000000000002,0,3.8401165832809117,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #528: [52.         -1.99999988]>
5209489536,13.0,41.29816115441529,-1.9999999999999667,0,1.4825904639152125,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #536: [38.         -1.99999991]>
5648142208,13.0,31.01045969365494,-1.999593331285252,0,0.009084769862599613,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #208: [31.         -2.00000002]>
5648040784,13.0,24.000323870831835,-1.9999944560496863,0,0.00029483152626011926,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #784: [24.         -2.00000011]>
5649289136,13.0,-24.019387256046592,1.999208766678822,0,0.01773785763819592,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #136: [-24.           1.99999991]>
5648854688,13.0,-8.481248447110355,1.0852737839365354,0,4.0,<bound method IDMVehicle.acceleration of IDMVehicle #688: [-81.14775062   5.99907266]>
5649441152,13.0,2.0,62.99483678910845,0,3.999999999999999,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #152: [ 2.         20.12753219]>
5649296480,13.0,-66.87672889666935,2.0000000000000053,0,3.892773881522345,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #480: [-31.           2.00000004]>
5648049280,13.0,71.18781969292452,-2.0000000000000133,0,3.7959316582063027,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #280: [45.         -1.99999992]>
5649285440,13.0,-2.000000000000011,-80.14455616222416,0,4.000000000000001,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #440: [ -1.99826104 -18.73526395]>
5648045152,13.0,-2.000000000000013,-98.85544309318557,0,3.5371640812136684,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #152: [ -2.00000006 -25.73526468]>
5209772528,13.0,102.98539100809508,-2.000000000000019,0,3.838085417627847,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #528: [52.         -1.99999988]>
5209489536,14.0,39.76763956265942,-2.000000000000007,0,1.3210861446081164,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #536: [38.         -1.99999991]>
5648142208,14.0,31.00534777674111,-2.0000031036877246,0,0.004640171769710225,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #208: [31.         -2.00000002]>
5648040784,14.0,24.000159538519878,-2.0000035485840804,0,0.00014562918132205582,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #784: [24.         -2.00000011]>
5649289136,14.0,-24.00956786190355,2.0000101341756302,0,0.008714179097488974,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #136: [-24.           1.99999991]>
5648854688,14.0,-12.10416475058309,-0.5956291564363381,0,4.0,<bound method IDMVehicle.acceleration of IDMVehicle #688: [-81.14775062   5.99907266]>
5649441152,14.0,2.0,58.99483678910846,0,3.9999999999999996,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #152: [ 2.         20.12753219]>
5649296480,14.0,-62.99386579793157,2.000000000000005,0,3.8704334245190735,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #480: [-31.           2.00000004]>
5648049280,14.0,67.40428927307741,-2.0000000000000124,0,3.7631461508302446,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #280: [45.         -1.99999992]>
5649285440,14.0,-2.000000000000011,-76.14455616222418,0,4.000000000000001,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #440: [ -1.99826104 -18.73526395]>
